anio,sem,enfermedad,casos,cie
2007,51,dengue clasico,171,a90
2007,51,enfermedad febril exantematica,0,u97
2007,51,enfermedades infecciosas intestinales,70856,a01-a03
2007,51,escarlatina,101,a38
2007,51,fiebre del oeste del nilo,0,a92.3
2007,51,fiebre reumatica aguda,14,i00-i02
2007,51,fiebre tifoidea,680,a01.0
2007,51,hepatitis virica a,205,b15
2007,51,hepatitis virica b,11,b16
2007,51,hepatitis virica c,29,b17.1
2007,51,infeccion asintomatica por vih,69,z21
2007,51,infeccion intestinal debida a virus y otros organismos,58887,a04 a08-a09
2007,51,infecciones respiratorias agudas,502388,j00-j06
2007,51,intoxicacion alimentaria bacteriana,685,a05
2007,51,intoxicacion por animales venenosos,468,t63 excepto t63.2
2007,51,intoxicacion por plaguicidas,30,t60
2007,51,intoxicacion por veneno de escorpion,2638,t63.2
2007,51,leptospirosis,4,a27
2007,51,meningitis meningococica,0,a39.0
2007,51,meningitis tuberculosa,3,a17.0
2007,51,meningitis,11,g00-g03
2007,51,mordeduras por perro,1676,w54
2007,51,mordeduras por serpiente,55,x20
2007,51,neumonias y bronconeumonias,3134,j12
2007,51,paludismo por p. falciparum,0,b50
2007,51,paludismo por p. vivax,16,b51
2007,51,paralisis flacida aguda,0,u98
2007,51,parotiditis infecciosa,118,b26
2007,51,rubeola congenita,0,p35.0
2007,51,rubeola,0,b06
2007,51,shigelosis,153,a03
2007,51,sida,0,b20-b24
2007,51,sifilis congenita,4,a50
2007,51,tetanos neonatal,0,a33
2007,51,tetanos,0,a34
2007,51,tos ferina,0,a37
2007,51,tuberculosis respiratoria,259,a15-a16
2007,51,varicela,4345,b01
2007,52,brucelosis,13,a23
2007,52,colera,0,a00
2007,52,conjuntivitis,4303,b30
2007,52,enfermedad febril exantematica,0,u97
2007,52,enfermedades infecciosas intestinales,61761,a01-a03
2007,52,escarlatina,43,a38
2007,52,fiebre del oeste del nilo,0,a92.3
2007,52,fiebre reumatica aguda,8,i00-i02
2007,52,fiebre tifoidea,494,a01.0
2007,52,hepatitis virica b,6,b16
2007,52,infeccion asintomatica por vih,51,z21
2007,52,infeccion intestinal debida a virus y otros organismos,52211,a04 a08-a09
2007,52,infecciones respiratorias agudas,459048,j00-j06
2007,52,intoxicacion alimentaria bacteriana,375,a05
2007,52,intoxicacion por plaguicidas,42,t60
2007,52,intoxicacion por veneno de escorpion,2523,t63.2
2007,52,leptospirosis,3,a27
2007,52,meningitis meningococica,0,a39.0
2007,52,meningitis tuberculosa,3,a17.0
2007,52,meningitis,10,g00-g03
2007,52,mordeduras por perro,1366,w54
2007,52,mordeduras por serpiente,30,x20
2007,52,neumonias y bronconeumonias,2814,j12
2007,52,paludismo por p. falciparum,0,b50
2007,52,paludismo por p. vivax,0,b51
2007,52,paralisis flacida aguda,0,u98
2007,52,parotiditis infecciosa,80,b26
2007,52,rubeola congenita,0,p35.0
2007,52,rubeola,1,b06
2007,52,shigelosis,130,a03
2007,52,sida,0,b20-b24
2007,52,sifilis congenita,3,a50
2007,52,tetanos neonatal,0,a33
2007,52,tetanos,0,a34
2007,52,tos ferina,0,a37
2007,52,tuberculosis respiratoria,162,a15-a16
2007,52,varicela,3153,b01
2008,01,dengue clasico,0,a90
2008,01,enfermedad febril exantematica,2,u97
2008,01,fiebre del oeste del nilo,0,a92.3
2008,01,paludismo por p. falciparum,0,b50
2008,01,tetanos neonatal,0,a33
2008,01,tetanos,0,a34
2008,01,tos ferina,0,a37
2008,02,brucelosis,13,a23
2008,02,colera,0,a00
2008,02,conjuntivitis,3817,b30
2008,02,dengue clasico,8,a90
2008,02,enfermedad febril exantematica,9,u97
2008,02,enfermedades infecciosas intestinales,61685,a01-a03
2008,02,escarlatina,55,a38
2008,02,fiebre del oeste del nilo,0,a92.3
2008,02,fiebre reumatica aguda,18,i00-i02
2008,02,fiebre tifoidea,363,a01.0
2008,02,hepatitis virica b,2,b16
2008,02,infeccion asintomatica por vih,23,z21
2008,02,infeccion intestinal debida a virus y otros organismos,54320,a04 a08-a09
2008,02,infecciones respiratorias agudas,416192,j00-j06
2008,02,intoxicacion alimentaria bacteriana,428,a05
2008,02,intoxicacion por plaguicidas,33,t60
2008,02,intoxicacion por veneno de escorpion,2488,t63.2
2008,02,leptospirosis,0,a27
2008,02,meningitis meningococica,0,a39.0
2008,02,meningitis tuberculosa,1,a17.0
2008,02,meningitis,12,g00-g03
2008,02,mordeduras por perro,1405,w54
2008,02,mordeduras por serpiente,28,x20
2008,02,neumonias y bronconeumonias,3373,j12
2008,02,paludismo por p. falciparum,0,b50
2008,02,paludismo por p. vivax,0,b51
2008,02,paralisis flacida aguda,9,u98
2008,02,parotiditis infecciosa,83,b26
2008,02,rubeola congenita,0,p35.0
2008,02,rubeola,0,b06
2008,02,shigelosis,103,a03
2008,02,sida,9,b20-b24
2008,02,sifilis congenita,3,a50
2008,02,tetanos neonatal,0,a33
2008,02,tetanos,0,a34
2008,02,tos ferina,0,a37
2008,02,tuberculosis respiratoria,125,a15-a16
2008,02,varicela,3788,b01
2008,03,brucelosis,16,a23
2008,03,colera,0,a00
2008,03,conjuntivitis,6679,b30
2008,03,dengue clasico,70,a90
2008,03,enfermedad febril exantematica,19,u97
2008,03,enfermedades infecciosas intestinales,87564,a01-a03
2008,03,escarlatina,97,a38
2008,03,fiebre del oeste del nilo,0,a92.3
2008,03,fiebre reumatica aguda,8,i00-i02
2008,03,fiebre tifoidea,676,a01.0
2008,03,hepatitis virica b,5,b16
2008,03,infeccion asintomatica por vih,71,z21
2008,03,infeccion intestinal debida a virus y otros organismos,73812,a04 a08-a09
2008,03,intoxicacion alimentaria bacteriana,649,a05
2008,03,intoxicacion por plaguicidas,32,t60
2008,03,intoxicacion por veneno de escorpion,3306,t63.2
2008,03,leptospirosis,2,a27
2008,03,meningitis meningococica,4,a39.0
2008,03,meningitis tuberculosa,4,a17.0
2008,03,meningitis,14,g00-g03
2008,03,mordeduras por perro,1902,w54
2008,03,mordeduras por serpiente,30,x20
2008,03,neumonias y bronconeumonias,3840,j12
2008,03,paludismo por p. falciparum,0,b50
2008,03,paludismo por p. vivax,18,b51
2008,03,paralisis flacida aguda,2,u98
2008,03,parotiditis infecciosa,172,b26
2008,03,rubeola congenita,0,p35.0
2008,03,rubeola,4,b06
2008,03,shigelosis,198,a03
2008,03,sida,20,b20-b24
2008,03,sifilis congenita,2,a50
2008,03,tetanos neonatal,0,a33
2008,03,tetanos,2,a34
2008,03,tos ferina,0,a37
2008,03,varicela,6481,b01
2008,04,brucelosis,16,a23
2008,04,colera,0,a00
2008,04,conjuntivitis,6711,b30
2008,04,dengue clasico,159,a90
2008,04,enfermedad febril exantematica,0,u97
2008,04,enfermedades infecciosas intestinales,86041,a01-a03
2008,04,escarlatina,108,a38
2008,04,fiebre del oeste del nilo,0,a92.3
2008,04,fiebre reumatica aguda,16,i00-i02
2008,04,fiebre tifoidea,651,a01.0
2008,04,hepatitis virica b,4,b16
2008,04,infeccion asintomatica por vih,46,z21
2008,04,infeccion intestinal debida a virus y otros organismos,71624,a04 a08-a09
2008,04,intoxicacion alimentaria bacteriana,614,a05
2008,04,intoxicacion por plaguicidas,44,t60
2008,04,intoxicacion por veneno de escorpion,2977,t63.2
2008,04,leptospirosis,1,a27
2008,04,meningitis meningococica,2,a39.0
2008,04,meningitis tuberculosa,4,a17.0
2008,04,meningitis,20,g00-g03
2008,04,mordeduras por perro,1818,w54
2008,04,mordeduras por serpiente,41,x20
2008,04,neumonias y bronconeumonias,3701,j12
2008,04,paludismo por p. falciparum,0,b50
2008,04,paludismo por p. vivax,15,b51
2008,04,paralisis flacida aguda,9,u98
2008,04,parotiditis infecciosa,157,b26
2008,04,rubeola congenita,1,p35.0
2008,04,rubeola,1,b06
2008,04,shigelosis,191,a03
2008,04,sida,28,b20-b24
2008,04,sifilis congenita,6,a50
2008,04,tetanos neonatal,0,a33
2008,04,tetanos,0,a34
2008,04,tos ferina,0,a37
2008,04,varicela,6186,b01
2008,05,brucelosis,23,a23
2008,05,colera,0,a00
2008,05,conjuntivitis,7191,b30
2008,05,dengue clasico,91,a90
2008,05,enfermedad febril exantematica,20,u97
2008,05,enfermedades infecciosas intestinales,87144,a01-a03
2008,05,escarlatina,104,a38
2008,05,fiebre del oeste del nilo,0,a92.3
2008,05,fiebre reumatica aguda,21,i00-i02
2008,05,fiebre tifoidea,799,a01.0
2008,05,hepatitis virica b,13,b16
2008,05,infeccion asintomatica por vih,60,z21
2008,05,infeccion intestinal debida a virus y otros organismos,71681,a04 a08-a09
2008,05,intoxicacion alimentaria bacteriana,687,a05
2008,05,intoxicacion por plaguicidas,40,t60
2008,05,intoxicacion por veneno de escorpion,3717,t63.2
2008,05,leptospirosis,0,a27
2008,05,meningitis meningococica,1,a39.0
2008,05,meningitis tuberculosa,2,a17.0
2008,05,meningitis,21,g00-g03
2008,05,mordeduras por perro,1967,w54
2008,05,mordeduras por serpiente,33,x20
2008,05,neumonias y bronconeumonias,3512,j12
2008,05,paludismo por p. falciparum,0,b50
2008,05,paludismo por p. vivax,44,b51
2008,05,paralisis flacida aguda,0,u98
2008,05,parotiditis infecciosa,144,b26
2008,05,rubeola congenita,0,p35.0
2008,05,rubeola,1,b06
2008,05,shigelosis,224,a03
2008,05,sida,39,b20-b24
2008,05,sifilis congenita,7,a50
2008,05,tetanos neonatal,0,a33
2008,05,tetanos,0,a34
2008,05,tos ferina,0,a37
2008,05,varicela,7026,b01
2008,06,brucelosis,26,a23
2008,06,conjuntivitis,6956,b30
2008,06,dengue clasico,285,a90
2008,06,enfermedad febril exantematica,66,u97
2008,06,escarlatina,103,a38
2008,06,fiebre del oeste del nilo,0,a92.3
2008,06,fiebre reumatica aguda,20,i00-i02
2008,06,hepatitis virica c,18,b17.1
2008,06,infeccion intestinal debida a virus y otros organismos,65227,a04 a08-a09
2008,06,infecciones respiratorias agudas,549533,j00-j06
2008,06,intoxicacion alimentaria bacteriana,534,a05
2008,06,intoxicacion por animales venenosos,482,t63 excepto t63.2
2008,06,intoxicacion por plaguicidas,29,t60
2008,06,intoxicacion por veneno de escorpion,3426,t63.2
2008,06,leptospirosis,2,a27
2008,06,meningitis meningococica,1,a39.0
2008,06,meningitis tuberculosa,3,a17.0
2008,06,meningitis,21,g00-g03
2008,06,mordeduras por perro,1845,w54
2008,06,mordeduras por serpiente,36,x20
2008,06,neumonias y bronconeumonias,3388,j12
2008,06,paludismo por p. falciparum,0,b50
2008,06,paludismo por p. vivax,7,b51
2008,06,paratifoidea,1977,a01.1-a02
2008,06,rubeola,1,b06
2008,06,shigelosis,170,a03
2008,06,tetanos neonatal,0,a33
2008,06,tetanos,0,a34
2008,06,tos ferina,0,a37
2008,06,tuberculosis respiratoria,238,a15-a16
2008,06,varicela,6748,b01
2008,07,brucelosis,34,a23
2008,07,colera,0,a00
2008,07,conjuntivitis,7121,b30
2008,07,dengue clasico,133,a90
2008,07,enfermedad febril exantematica,46,u97
2008,07,enfermedades infecciosas intestinales,80041,a01-a03
2008,07,escarlatina,126,a38
2008,07,fiebre del oeste del nilo,0,a92.3
2008,07,fiebre reumatica aguda,9,i00-i02
2008,07,fiebre tifoidea,712,a01.0
2008,07,hepatitis virica b,13,b16
2008,07,infeccion asintomatica por vih,55,z21
2008,07,infeccion intestinal debida a virus y otros organismos,66842,a04 a08-a09
2008,07,intoxicacion alimentaria bacteriana,412,a05
2008,07,intoxicacion por plaguicidas,35,t60
2008,07,intoxicacion por veneno de escorpion,3094,t63.2
2008,07,leptospirosis,3,a27
2008,07,meningitis meningococica,0,a39.0
2008,07,meningitis tuberculosa,5,a17.0
2008,07,meningitis,14,g00-g03
2008,07,mordeduras por perro,2012,w54
2008,07,mordeduras por serpiente,48,x20
2008,07,neumonias y bronconeumonias,3680,j12
2008,07,paludismo por p. falciparum,0,b50
2008,07,paludismo por p. vivax,38,b51
2008,07,paralisis flacida aguda,6,u98
2008,07,parotiditis infecciosa,154,b26
2008,07,rubeola congenita,0,p35.0
2008,07,rubeola,3,b06
2008,07,shigelosis,200,a03
2008,07,sida,43,b20-b24
2008,07,sifilis congenita,5,a50
2008,07,tetanos neonatal,0,a33
2008,07,tetanos,0,a34
2008,07,tos ferina,0,a37
2008,07,varicela,7440,b01
2008,08,brucelosis,32,a23
2008,08,colera,0,a00
2008,08,conjuntivitis,7903,b30
2008,08,dengue clasico,181,a90
2008,08,enfermedad febril exantematica,35,u97
2008,08,enfermedades infecciosas intestinales,83380,a01-a03
2008,08,escarlatina,151,a38
2008,08,fiebre del oeste del nilo,0,a92.3
2008,08,fiebre reumatica aguda,14,i00-i02
2008,08,fiebre tifoidea,792,a01.0
2008,08,hepatitis virica b,16,b16
2008,08,infeccion asintomatica por vih,57,z21
2008,08,infeccion intestinal debida a virus y otros organismos,68969,a04 a08-a09
2008,08,intoxicacion alimentaria bacteriana,625,a05
2008,08,intoxicacion por plaguicidas,36,t60
2008,08,intoxicacion por veneno de escorpion,2905,t63.2
2008,08,leptospirosis,1,a27
2008,08,meningitis meningococica,1,a39.0
2008,08,meningitis tuberculosa,3,a17.0
2008,08,meningitis,27,g00-g03
2008,08,mordeduras por perro,2054,w54
2008,08,mordeduras por serpiente,41,x20
2008,08,neumonias y bronconeumonias,3349,j12
2008,08,paludismo por p. falciparum,0,b50
2008,08,paludismo por p. vivax,27,b51
2008,08,paralisis flacida aguda,0,u98
2008,08,parotiditis infecciosa,152,b26
2008,08,rubeola congenita,0,p35.0
2008,08,rubeola,2,b06
2008,08,shigelosis,196,a03
2008,08,sida,66,b20-b24
2008,08,sifilis congenita,1,a50
2008,08,tetanos neonatal,0,a33
2008,08,tetanos,0,a34
2008,08,tos ferina,0,a37
2008,08,varicela,8571,b01
2008,09,brucelosis,22,a23
2008,09,colera,0,a00
2008,09,conjuntivitis,8060,b30
2008,09,dengue clasico,144,a90
2008,09,enfermedad febril exantematica,173,u97
2008,09,enfermedades infecciosas intestinales,86254,a01-a03
2008,09,escarlatina,127,a38
2008,09,fiebre del oeste del nilo,0,a92.3
2008,09,fiebre reumatica aguda,21,i00-i02
2008,09,fiebre tifoidea,775,a01.0
2008,09,hepatitis virica b,13,b16
2008,09,infeccion asintomatica por vih,96,z21
2008,09,infeccion intestinal debida a virus y otros organismos,70456,a04 a08-a09
2008,09,intoxicacion alimentaria bacteriana,451,a05
2008,09,intoxicacion por plaguicidas,34,t60
2008,09,intoxicacion por veneno de escorpion,4042,t63.2
2008,09,leptospirosis,2,a27
2008,09,meningitis meningococica,0,a39.0
2008,09,meningitis tuberculosa,3,a17.0
2008,09,meningitis,30,g00-g03
2008,09,mordeduras por perro,2196,w54
2008,09,mordeduras por serpiente,35,x20
2008,09,neumonias y bronconeumonias,3400,j12
2008,09,paludismo por p. falciparum,0,b50
2008,09,paludismo por p. vivax,69,b51
2008,09,paralisis flacida aguda,3,u98
2008,09,parotiditis infecciosa,160,b26
2008,09,rubeola congenita,1,p35.0
2008,09,rubeola,0,b06
2008,09,shigelosis,225,a03
2008,09,sida,47,b20-b24
2008,09,sifilis congenita,3,a50
2008,09,tetanos neonatal,0,a33
2008,09,tetanos,0,a34
2008,09,tos ferina,0,a37
2008,09,varicela,8350,b01
2008,10,brucelosis,37,a23
2008,10,conjuntivitis,8183,b30
2008,10,dengue clasico,203,a90
2008,10,enfermedad febril exantematica,24,u97
2008,10,escarlatina,139,a38
2008,10,fiebre del oeste del nilo,0,a92.3
2008,10,fiebre reumatica aguda,18,i00-i02
2008,10,hepatitis virica c,21,b17.1
2008,10,infeccion intestinal debida a virus y otros organismos,76244,a04 a08-a09
2008,10,infecciones respiratorias agudas,542163,j00-j06
2008,10,intoxicacion alimentaria bacteriana,590,a05
2008,10,intoxicacion por animales venenosos,570,t63 excepto t63.2
2008,10,intoxicacion por plaguicidas,41,t60
2008,10,intoxicacion por veneno de escorpion,3802,t63.2
2008,10,leptospirosis,2,a27
2008,10,meningitis meningococica,2,a39.0
2008,10,meningitis tuberculosa,6,a17.0
2008,10,meningitis,24,g00-g03
2008,10,mordeduras por perro,2369,w54
2008,10,mordeduras por serpiente,56,x20
2008,10,neumonias y bronconeumonias,3574,j12
2008,10,paludismo por p. falciparum,0,b50
2008,10,paludismo por p. vivax,6,b51
2008,10,paratifoidea,2057,a01.1-a02
2008,10,rubeola,0,b06
2008,10,shigelosis,145,a03
2008,10,tetanos neonatal,0,a33
2008,10,tetanos,0,a34
2008,10,tos ferina,0,a37
2008,10,tuberculosis respiratoria,237,a15-a16
2008,10,varicela,10245,b01
2008,11,brucelosis,25,a23
2008,11,colera,0,a00
2008,11,conjuntivitis,8965,b30
2008,11,dengue clasico,147,a90
2008,11,enfermedad febril exantematica,0,u97
2008,11,enfermedades infecciosas intestinales,93724,a01-a03
2008,11,escarlatina,149,a38
2008,11,fiebre del oeste del nilo,0,a92.3
2008,11,fiebre reumatica aguda,25,i00-i02
2008,11,fiebre tifoidea,970,a01.0
2008,11,hepatitis virica b,18,b16
2008,11,infeccion asintomatica por vih,75,z21
2008,11,infeccion intestinal debida a virus y otros organismos,77522,a04 a08-a09
2008,11,intoxicacion alimentaria bacteriana,550,a05
2008,11,intoxicacion por plaguicidas,38,t60
2008,11,intoxicacion por veneno de escorpion,3916,t63.2
2008,11,leptospirosis,3,a27
2008,11,meningitis meningococica,3,a39.0
2008,11,meningitis tuberculosa,4,a17.0
2008,11,meningitis,17,g00-g03
2008,11,mordeduras por perro,2223,w54
2008,11,mordeduras por serpiente,56,x20
2008,11,neumonias y bronconeumonias,3936,j12
2008,11,paludismo por p. falciparum,0,b50
2008,11,paludismo por p. vivax,49,b51
2008,11,paralisis flacida aguda,0,u98
2008,11,parotiditis infecciosa,148,b26
2008,11,rubeola congenita,1,p35.0
2008,11,rubeola,4,b06
2008,11,shigelosis,201,a03
2008,11,sida,93,b20-b24
2008,11,sifilis congenita,4,a50
2008,11,tetanos neonatal,0,a33
2008,11,tetanos,0,a34
2008,11,tos ferina,0,a37
2008,11,varicela,10182,b01
2008,12,brucelosis,40,a23
2008,12,colera,0,a00
2008,12,conjuntivitis,8422,b30
2008,12,dengue clasico,63,a90
2008,12,enfermedad febril exantematica,135,u97
2008,12,enfermedades infecciosas intestinales,90599,a01-a03
2008,12,escarlatina,137,a38
2008,12,fiebre del oeste del nilo,0,a92.3
2008,12,fiebre reumatica aguda,18,i00-i02
2008,12,fiebre tifoidea,812,a01.0
2008,12,hepatitis virica b,11,b16
2008,12,infeccion asintomatica por vih,69,z21
2008,12,infeccion intestinal debida a virus y otros organismos,75897,a04 a08-a09
2008,12,intoxicacion alimentaria bacteriana,475,a05
2008,12,intoxicacion por plaguicidas,29,t60
2008,12,intoxicacion por veneno de escorpion,3958,t63.2
2008,12,leptospirosis,2,a27
2008,12,meningitis meningococica,0,a39.0
2008,12,meningitis tuberculosa,2,a17.0
2008,12,meningitis,12,g00-g03
2008,12,mordeduras por perro,2059,w54
2008,12,mordeduras por serpiente,43,x20
2008,12,neumonias y bronconeumonias,3225,j12
2008,12,paludismo por p. falciparum,0,b50
2008,12,paludismo por p. vivax,15,b51
2008,12,paralisis flacida aguda,10,u98
2008,12,parotiditis infecciosa,117,b26
2008,12,rubeola congenita,0,p35.0
2008,12,rubeola,4,b06
2008,12,shigelosis,207,a03
2008,12,sida,21,b20-b24
2008,12,sifilis congenita,3,a50
2008,12,tetanos neonatal,0,a33
2008,12,tetanos,0,a34
2008,12,tos ferina,0,a37
2008,12,varicela,9726,b01
2008,13,brucelosis,16,a23
2008,13,colera,0,a00
2008,13,conjuntivitis,6037,b30
2008,13,dengue clasico,156,a90
2008,13,enfermedad febril exantematica,333,u97
2008,13,enfermedades infecciosas intestinales,76563,a01-a03
2008,13,escarlatina,119,a38
2008,13,fiebre del oeste del nilo,0,a92.3
2008,13,fiebre reumatica aguda,5,i00-i02
2008,13,fiebre tifoidea,510,a01.0
2008,13,hepatitis virica b,6,b16
2008,13,infeccion asintomatica por vih,55,z21
2008,13,infeccion intestinal debida a virus y otros organismos,66820,a04 a08-a09
2008,13,intoxicacion alimentaria bacteriana,548,a05
2008,13,intoxicacion por plaguicidas,33,t60
2008,13,intoxicacion por veneno de escorpion,4159,t63.2
2008,13,leptospirosis,1,a27
2008,13,meningitis meningococica,2,a39.0
2008,13,meningitis tuberculosa,2,a17.0
2008,13,meningitis,18,g00-g03
2008,13,mordeduras por perro,1967,w54
2008,13,mordeduras por serpiente,49,x20
2008,13,neumonias y bronconeumonias,2391,j12
2008,13,paludismo por p. falciparum,0,b50
2008,13,paludismo por p. vivax,1,b51
2008,13,paralisis flacida aguda,2,u98
2008,13,parotiditis infecciosa,97,b26
2008,13,rubeola congenita,0,p35.0
2008,13,rubeola,4,b06
2008,13,shigelosis,172,a03
2008,13,sida,88,b20-b24
2008,13,sifilis congenita,3,a50
2008,13,tetanos neonatal,0,a33
2008,13,tetanos,0,a34
2008,13,tos ferina,2,a37
2008,13,varicela,7632,b01
2008,14,brucelosis,37,a23
2008,14,conjuntivitis,8202,b30
2008,14,dengue clasico,83,a90
2008,14,enfermedad febril exantematica,0,u97
2008,14,escarlatina,150,a38
2008,14,fiebre del oeste del nilo,0,a92.3
2008,14,fiebre reumatica aguda,11,i00-i02
2008,14,hepatitis virica c,33,b17.1
2008,14,infeccion intestinal debida a virus y otros organismos,85020,a04 a08-a09
2008,14,infecciones respiratorias agudas,451908,j00-j06
2008,14,intoxicacion alimentaria bacteriana,680,a05
2008,14,intoxicacion por animales venenosos,680,t63 excepto t63.2
2008,14,intoxicacion por plaguicidas,24,t60
2008,14,intoxicacion por veneno de escorpion,5029,t63.2
2008,14,leptospirosis,0,a27
